applied_effects,random_effects,similarity_indv
"{5: {'wet_level': 0.05}, 0: {'rate_hz': 29.18}, 2: {'drive_db': 6.01}, 4: {'depth': 0.7}}","{1: {'delay_seconds': 3.14}, 2: {'drive_db': 14.54}, 0: {'rate_hz': 95.48}, 5: {'wet_level': 1.0}, 4: {'depth': 0.19}, 3: {'gain_db': -27.68}}",0.19022410728755046
"{2: {'drive_db': 45.98}, 3: {'gain_db': 38.18}, 5: {'wet_level': 0.91}, 1: {'delay_seconds': 5.61}, 4: {'depth': 0.11}, 0: {'rate_hz': 18.24}}","{1: {'delay_seconds': 0.06}, 2: {'drive_db': 25.63}, 0: {'rate_hz': 87.61}, 4: {'depth': 1.0}}",0.11994209183312834
"{4: {'depth': 0.49}, 3: {'gain_db': 20.84}, 2: {'drive_db': 19.33}, 1: {'delay_seconds': 5.04}, 0: {'rate_hz': 15.97}, 5: {'wet_level': 0.65}}",{4: {'depth': 0.91}},0.02941176470588234
"{5: {'wet_level': 0.26}, 3: {'gain_db': -16.12}, 2: {'drive_db': 31.07}, 4: {'depth': 0.18}, 0: {'rate_hz': 61.5}, 1: {'delay_seconds': 7.54}}","{5: {'wet_level': 0.14}, 0: {'rate_hz': 78.45}, 4: {'depth': 0.29}, 2: {'drive_db': 31.4}, 3: {'gain_db': 9.08}, 1: {'delay_seconds': 4.52}}",0.7726341385754388
"{3: {'gain_db': -24.82}, 4: {'depth': 0.7}}","{1: {'delay_seconds': 1.5}, 4: {'depth': 0.59}}",0.42142857142857143
{4: {'depth': 0.25}},"{1: {'delay_seconds': 0.05}, 4: {'depth': 0.28}, 5: {'wet_level': 0.22}, 2: {'drive_db': 18.21}, 0: {'rate_hz': 4.23}, 3: {'gain_db': -42.29}}",0.15999999999999998
"{1: {'delay_seconds': 6.82}, 4: {'depth': 0.06}, 5: {'wet_level': 0.29}, 0: {'rate_hz': 15.06}, 2: {'drive_db': 40.56}}","{0: {'rate_hz': 29.24}, 2: {'drive_db': 30.57}}",0.317351370894596
"{5: {'wet_level': 0.6}, 2: {'drive_db': 12.74}, 0: {'rate_hz': 28.82}, 4: {'depth': 0.11}}","{4: {'depth': 0.54}, 2: {'drive_db': 3.67}, 1: {'delay_seconds': 7.82}, 3: {'gain_db': -13.88}}",0.31835733714499387
"{3: {'gain_db': 41.0}, 2: {'drive_db': 8.27}, 1: {'delay_seconds': 1.43}, 5: {'wet_level': 0.06}, 0: {'rate_hz': 41.27}, 4: {'depth': 0.8}}","{2: {'drive_db': 3.32}, 5: {'wet_level': 0.8}}",0.18235770989797634
"{4: {'depth': 0.42}, 1: {'delay_seconds': 1.12}, 2: {'drive_db': 33.02}, 0: {'rate_hz': 7.92}, 5: {'wet_level': 0.09}}","{4: {'depth': 0.03}, 3: {'gain_db': -30.72}, 1: {'delay_seconds': 3.98}, 5: {'wet_level': 0.47}}",0.3175863434484124
"{4: {'depth': 0.41}, 5: {'wet_level': 0.61}, 1: {'delay_seconds': 3.68}}","{3: {'gain_db': -7.51}, 5: {'wet_level': 0.66}, 0: {'rate_hz': 86.3}, 4: {'depth': 0.51}, 1: {'delay_seconds': 7.71}, 2: {'drive_db': 13.35}}",0.3518138389355693
"{0: {'rate_hz': 90.06}, 2: {'drive_db': 40.4}, 1: {'delay_seconds': 7.09}, 5: {'wet_level': 0.33}}","{4: {'depth': 0.42}, 1: {'delay_seconds': 3.1}, 2: {'drive_db': 18.26}, 0: {'rate_hz': 34.27}, 5: {'wet_level': 0.94}, 3: {'gain_db': 48.74}}",0.22654867914864232
"{4: {'depth': 0.89}, 1: {'delay_seconds': 3.68}}",{0: {'rate_hz': 5.13}},0.0
"{4: {'depth': 0.81}, 3: {'gain_db': 35.06}, 5: {'wet_level': 0.84}}","{5: {'wet_level': 0.58}, 2: {'drive_db': 24.73}, 0: {'rate_hz': 96.65}, 4: {'depth': 0.13}, 3: {'gain_db': 33.62}}",0.3668081582416562
"{5: {'wet_level': 0.68}, 0: {'rate_hz': 39.69}, 1: {'delay_seconds': 0.55}, 2: {'drive_db': 9.44}, 3: {'gain_db': 22.97}, 4: {'depth': 0.73}}",{0: {'rate_hz': 79.71}},0.056071408832145044
"{1: {'delay_seconds': 1.95}, 4: {'depth': 0.94}, 2: {'drive_db': 14.21}, 3: {'gain_db': 16.89}, 5: {'wet_level': 0.39}, 0: {'rate_hz': 25.31}}","{4: {'depth': 0.5}, 3: {'gain_db': 39.49}, 0: {'rate_hz': 71.44}, 1: {'delay_seconds': 0.54}}",0.40021199641342353
{3: {'gain_db': 47.11}},"{5: {'wet_level': 0.28}, 3: {'gain_db': 7.06}, 2: {'drive_db': 11.98}}",0.1958603645350633
"{1: {'delay_seconds': 9.91}, 0: {'rate_hz': 12.2}, 3: {'gain_db': 46.42}, 2: {'drive_db': 26.06}, 5: {'wet_level': 0.22}}",{3: {'gain_db': 20.59}},0.1464219041692595
"{4: {'depth': 0.31}, 3: {'gain_db': -13.68}, 5: {'wet_level': 0.11}, 2: {'drive_db': 0.18}, 0: {'rate_hz': 77.32}}","{2: {'drive_db': 40.57}, 3: {'gain_db': -41.38}, 1: {'delay_seconds': 4.45}, 0: {'rate_hz': 73.02}, 5: {'wet_level': 0.66}}",0.4161406822161651
{1: {'delay_seconds': 0.48}},"{1: {'delay_seconds': 8.02}, 3: {'gain_db': 45.84}}",0.10399159663865548
"{5: {'wet_level': 0.3}, 1: {'delay_seconds': 5.16}}","{4: {'depth': 0.65}, 0: {'rate_hz': 62.73}, 2: {'drive_db': 0.29}}",0.0
"{1: {'delay_seconds': 7.81}, 2: {'drive_db': 44.87}, 4: {'depth': 0.1}, 5: {'wet_level': 0.93}, 3: {'gain_db': -42.96}, 0: {'rate_hz': 74.38}}","{1: {'delay_seconds': 6.19}, 2: {'drive_db': 40.45}}",0.28234447102413085
"{4: {'depth': 0.43}, 1: {'delay_seconds': 9.5}, 2: {'drive_db': 22.36}}","{4: {'depth': 0.98}, 3: {'gain_db': -15.31}, 5: {'wet_level': 0.32}, 1: {'delay_seconds': 9.2}, 2: {'drive_db': 40.98}}",0.2659694823165004
"{1: {'delay_seconds': 3.13}, 2: {'drive_db': 29.16}, 5: {'wet_level': 0.29}, 0: {'rate_hz': 27.36}, 4: {'depth': 0.31}, 3: {'gain_db': 48.91}}","{0: {'rate_hz': 83.34}, 4: {'depth': 0.44}, 5: {'wet_level': 0.19}, 1: {'delay_seconds': 7.52}, 3: {'gain_db': 43.72}, 2: {'drive_db': 0.74}}",0.5389990747335076
"{0: {'rate_hz': 37.19}, 5: {'wet_level': 0.17}, 1: {'delay_seconds': 7.5}, 3: {'gain_db': 45.2}, 4: {'depth': 0.36}, 2: {'drive_db': 27.14}}","{1: {'delay_seconds': 6.01}, 3: {'gain_db': -23.48}, 0: {'rate_hz': 77.14}, 2: {'drive_db': 41.32}, 5: {'wet_level': 0.18}}",0.4848892172155267
"{3: {'gain_db': -8.13}, 2: {'drive_db': 15.88}, 4: {'depth': 0.25}, 0: {'rate_hz': 1.02}, 5: {'wet_level': 0.01}}","{3: {'gain_db': 35.41}, 2: {'drive_db': 11.65}}",0.22540299070946818
{4: {'depth': 0.85}},"{4: {'depth': 0.08}, 3: {'gain_db': -23.87}, 0: {'rate_hz': 23.48}, 5: {'wet_level': 0.93}, 1: {'delay_seconds': 4.5}, 2: {'drive_db': 5.89}}",0.01568627450980392
"{1: {'delay_seconds': 8.27}, 5: {'wet_level': 0.2}, 2: {'drive_db': 10.84}, 3: {'gain_db': -13.22}, 0: {'rate_hz': 82.28}}","{3: {'gain_db': -7.22}, 5: {'wet_level': 0.08}, 1: {'delay_seconds': 2.76}, 0: {'rate_hz': 86.77}, 4: {'depth': 0.03}, 2: {'drive_db': 3.12}}",0.6395200035015778
"{3: {'gain_db': -23.03}, 1: {'delay_seconds': 1.75}, 2: {'drive_db': 18.09}, 5: {'wet_level': 0.51}, 0: {'rate_hz': 59.62}}",{2: {'drive_db': 33.52}},0.10329050454403006
"{1: {'delay_seconds': 3.58}, 4: {'depth': 0.8}, 0: {'rate_hz': 38.73}, 2: {'drive_db': 44.49}}","{2: {'drive_db': 46.7}, 1: {'delay_seconds': 7.64}, 3: {'gain_db': -20.08}}",0.3294817905105211
"{0: {'rate_hz': 83.34}, 3: {'gain_db': 19.48}, 2: {'drive_db': 24.67}, 5: {'wet_level': 0.47}, 1: {'delay_seconds': 6.75}, 4: {'depth': 0.01}}","{5: {'wet_level': 0.55}, 4: {'depth': 0.92}, 3: {'gain_db': 12.12}}",0.3039891534368022
"{0: {'rate_hz': 97.98}, 4: {'depth': 0.81}}","{5: {'wet_level': 0.3}, 4: {'depth': 0.18}, 1: {'delay_seconds': 4.06}, 0: {'rate_hz': 92.94}}",0.29269578825610665
"{5: {'wet_level': 0.89}, 1: {'delay_seconds': 0.28}}","{0: {'rate_hz': 59.97}, 1: {'delay_seconds': 2.19}, 3: {'gain_db': 44.29}, 2: {'drive_db': 34.98}, 4: {'depth': 0.71}, 5: {'wet_level': 0.17}}",0.1657515297236479
"{1: {'delay_seconds': 3.2}, 4: {'depth': 0.55}}","{3: {'gain_db': -18.04}, 5: {'wet_level': 0.78}}",0.0
{3: {'gain_db': -29.36}},{5: {'wet_level': 0.67}},0.0
"{0: {'rate_hz': 84.06}, 4: {'depth': 0.45}, 1: {'delay_seconds': 3.93}}","{1: {'delay_seconds': 1.63}, 4: {'depth': 0.87}, 0: {'rate_hz': 11.81}, 5: {'wet_level': 0.15}, 2: {'drive_db': 24.07}}",0.19958916712642877
"{1: {'delay_seconds': 6.21}, 0: {'rate_hz': 5.58}, 5: {'wet_level': 0.98}, 3: {'gain_db': -33.07}, 4: {'depth': 0.25}}","{0: {'rate_hz': 26.74}, 1: {'delay_seconds': 0.72}, 5: {'wet_level': 0.6}, 3: {'gain_db': -37.0}}",0.4913544732888413
"{3: {'gain_db': -9.31}, 4: {'depth': 0.08}}","{1: {'delay_seconds': 9.17}, 5: {'wet_level': 0.58}, 3: {'gain_db': 0.27}, 2: {'drive_db': 43.88}, 4: {'depth': 0.74}}",0.22421690014881282
"{5: {'wet_level': 0.41}, 3: {'gain_db': 38.93}, 1: {'delay_seconds': 1.38}, 4: {'depth': 0.28}, 2: {'drive_db': 12.47}, 0: {'rate_hz': 31.17}}","{1: {'delay_seconds': 8.83}, 5: {'wet_level': 1.0}}",0.0226218097447796
"{4: {'depth': 0.72}, 1: {'delay_seconds': 3.31}, 2: {'drive_db': 39.55}, 3: {'gain_db': 13.44}, 5: {'wet_level': 0.26}, 0: {'rate_hz': 45.2}}","{4: {'depth': 0.85}, 2: {'drive_db': 42.76}, 5: {'wet_level': 0.21}, 1: {'delay_seconds': 9.42}, 3: {'gain_db': -46.05}}",0.4699456517204782
"{0: {'rate_hz': 59.67}, 2: {'drive_db': 30.28}, 5: {'wet_level': 0.96}, 3: {'gain_db': -21.45}, 1: {'delay_seconds': 4.02}, 4: {'depth': 0.25}}","{5: {'wet_level': 0.79}, 3: {'gain_db': -44.31}}",0.2504954416452842
"{5: {'wet_level': 0.56}, 4: {'depth': 0.36}, 3: {'gain_db': -45.16}}","{1: {'delay_seconds': 3.2}, 4: {'depth': 0.32}, 3: {'gain_db': -9.51}}",0.5209559338657699
"{2: {'drive_db': 24.43}, 3: {'gain_db': -43.72}, 0: {'rate_hz': 24.03}, 1: {'delay_seconds': 4.16}, 4: {'depth': 0.0}}","{2: {'drive_db': 40.96}, 3: {'gain_db': -41.82}, 1: {'delay_seconds': 8.8}, 5: {'wet_level': 0.58}, 4: {'depth': 0.21}, 0: {'rate_hz': 69.05}}",0.4560238764700674
"{1: {'delay_seconds': 5.34}, 3: {'gain_db': -21.97}}","{5: {'wet_level': 0.59}, 0: {'rate_hz': 96.16}}",0.0
"{4: {'depth': 0.96}, 3: {'gain_db': 18.35}, 2: {'drive_db': 40.11}}","{0: {'rate_hz': 65.28}, 4: {'depth': 0.28}, 5: {'wet_level': 0.75}, 3: {'gain_db': -47.42}}",0.08235338941721526
{4: {'depth': 0.73}},"{2: {'drive_db': 8.87}, 5: {'wet_level': 0.01}, 3: {'gain_db': 14.24}, 1: {'delay_seconds': 6.16}, 4: {'depth': 0.99}}",0.12876712328767123
"{5: {'wet_level': 0.08}, 2: {'drive_db': 49.27}, 3: {'gain_db': -13.44}}","{2: {'drive_db': 1.14}, 0: {'rate_hz': 67.27}, 4: {'depth': 0.11}, 5: {'wet_level': 0.32}, 1: {'delay_seconds': 6.83}}",0.15245364936772532
"{0: {'rate_hz': 70.28}, 1: {'delay_seconds': 1.4}, 2: {'drive_db': 13.26}, 3: {'gain_db': -16.79}, 4: {'depth': 0.74}}","{0: {'rate_hz': 19.11}, 5: {'wet_level': 0.28}, 4: {'depth': 0.39}, 1: {'delay_seconds': 0.08}, 3: {'gain_db': 14.6}}",0.4350940939046457
"{3: {'gain_db': 18.65}, 1: {'delay_seconds': 0.38}, 0: {'rate_hz': 2.72}}","{1: {'delay_seconds': 5.73}, 5: {'wet_level': 0.77}, 3: {'gain_db': 15.11}}",0.4641003432700446
"{3: {'gain_db': -12.03}, 4: {'depth': 0.51}, 1: {'delay_seconds': 5.9}, 2: {'drive_db': 6.7}, 0: {'rate_hz': 93.12}}",{4: {'depth': 0.37}},0.1450980392156863
"{4: {'depth': 0.35}, 1: {'delay_seconds': 6.65}, 3: {'gain_db': 40.33}}","{0: {'rate_hz': 82.89}, 1: {'delay_seconds': 1.68}, 5: {'wet_level': 0.49}, 4: {'depth': 0.42}}",0.28623481781376514
"{5: {'wet_level': 0.68}, 0: {'rate_hz': 91.07}, 3: {'gain_db': 19.88}, 2: {'drive_db': 8.71}, 1: {'delay_seconds': 0.44}}","{2: {'drive_db': 42.59}, 1: {'delay_seconds': 6.62}, 0: {'rate_hz': 49.13}, 3: {'gain_db': -33.61}, 5: {'wet_level': 0.43}, 4: {'depth': 0.49}}",0.32323197154602434
"{1: {'delay_seconds': 2.47}, 2: {'drive_db': 43.5}, 3: {'gain_db': -19.4}}","{2: {'drive_db': 3.58}, 1: {'delay_seconds': 9.32}, 5: {'wet_level': 0.03}, 0: {'rate_hz': 91.02}}",0.04315107386545769
"{1: {'delay_seconds': 4.75}, 0: {'rate_hz': 57.07}, 3: {'gain_db': -18.27}}","{2: {'drive_db': 41.71}, 5: {'wet_level': 0.72}, 3: {'gain_db': 32.2}, 0: {'rate_hz': 75.19}, 4: {'depth': 0.63}}",0.18864492758514653
"{0: {'rate_hz': 48.49}, 2: {'drive_db': 43.07}, 5: {'wet_level': 0.72}, 3: {'gain_db': -29.13}, 1: {'delay_seconds': 9.61}}","{2: {'drive_db': 33.75}, 1: {'delay_seconds': 8.72}, 3: {'gain_db': 12.55}, 0: {'rate_hz': 31.87}, 5: {'wet_level': 0.22}, 4: {'depth': 0.16}}",0.524527968159183
"{5: {'wet_level': 0.16}, 4: {'depth': 0.11}, 0: {'rate_hz': 4.01}, 1: {'delay_seconds': 4.74}}","{0: {'rate_hz': 78.59}, 1: {'delay_seconds': 1.04}}",0.12990550346459567
"{1: {'delay_seconds': 7.69}, 5: {'wet_level': 0.18}}",{3: {'gain_db': -14.97}},0.0
"{5: {'wet_level': 0.89}, 1: {'delay_seconds': 3.49}, 2: {'drive_db': 1.43}, 4: {'depth': 0.07}}","{5: {'wet_level': 0.5}, 3: {'gain_db': -34.71}}",0.1404494382022472
"{4: {'depth': 0.12}, 2: {'drive_db': 41.67}, 1: {'delay_seconds': 5.55}, 5: {'wet_level': 0.16}, 3: {'gain_db': 44.71}, 0: {'rate_hz': 11.96}}","{0: {'rate_hz': 69.28}, 3: {'gain_db': -35.28}, 4: {'depth': 0.06}, 1: {'delay_seconds': 0.68}, 2: {'drive_db': 17.73}, 5: {'wet_level': 0.54}}",0.42196663842327853
"{3: {'gain_db': -31.42}, 5: {'wet_level': 0.39}}","{0: {'rate_hz': 69.02}, 1: {'delay_seconds': 1.39}}",0.0
"{3: {'gain_db': 26.17}, 5: {'wet_level': 0.48}}","{1: {'delay_seconds': 8.63}, 0: {'rate_hz': 16.42}, 5: {'wet_level': 0.37}, 2: {'drive_db': 0.73}, 4: {'depth': 0.17}, 3: {'gain_db': -9.71}}",0.21956832389089181
"{2: {'drive_db': 13.64}, 1: {'delay_seconds': 3.56}, 4: {'depth': 1.0}, 3: {'gain_db': 48.56}, 5: {'wet_level': 0.63}, 0: {'rate_hz': 42.43}}","{1: {'delay_seconds': 1.21}, 0: {'rate_hz': 12.8}, 3: {'gain_db': 18.57}}",0.3026889547149795
"{1: {'delay_seconds': 7.2}, 5: {'wet_level': 0.59}, 2: {'drive_db': 3.86}, 3: {'gain_db': -32.73}}","{1: {'delay_seconds': 4.46}, 0: {'rate_hz': 68.92}, 4: {'depth': 0.87}}",0.15486111111111112
"{5: {'wet_level': 0.45}, 1: {'delay_seconds': 4.53}, 0: {'rate_hz': 17.58}, 3: {'gain_db': -19.94}, 2: {'drive_db': 26.16}}","{0: {'rate_hz': 21.24}, 3: {'gain_db': 37.51}, 2: {'drive_db': 18.82}}",0.3707187808496052
{0: {'rate_hz': 9.33}},"{4: {'depth': 0.01}, 1: {'delay_seconds': 4.92}}",0.0
{5: {'wet_level': 0.39}},"{2: {'drive_db': 0.51}, 1: {'delay_seconds': 4.99}, 5: {'wet_level': 0.79}, 3: {'gain_db': -42.21}, 0: {'rate_hz': 69.59}}",0.06885245901639343
"{5: {'wet_level': 0.19}, 2: {'drive_db': 0.69}}","{3: {'gain_db': -4.86}, 0: {'rate_hz': 47.15}, 4: {'depth': 0.64}}",0.0
"{1: {'delay_seconds': 7.47}, 3: {'gain_db': -20.54}, 4: {'depth': 0.08}}","{2: {'drive_db': 2.83}, 5: {'wet_level': 0.65}, 0: {'rate_hz': 40.03}}",0.0
{4: {'depth': 0.87}},"{4: {'depth': 0.16}, 1: {'delay_seconds': 7.48}, 5: {'wet_level': 0.08}, 3: {'gain_db': 36.48}, 2: {'drive_db': 5.64}}",0.0367816091954023
{5: {'wet_level': 0.85}},"{1: {'delay_seconds': 3.19}, 2: {'drive_db': 38.06}, 0: {'rate_hz': 35.45}}",0.0
"{5: {'wet_level': 0.67}, 1: {'delay_seconds': 9.39}, 0: {'rate_hz': 61.21}, 3: {'gain_db': -10.11}, 2: {'drive_db': 14.21}, 4: {'depth': 0.6}}",{2: {'drive_db': 34.48}},0.07227344695911336
"{4: {'depth': 0.79}, 5: {'wet_level': 0.48}, 2: {'drive_db': 49.82}, 3: {'gain_db': -38.06}, 0: {'rate_hz': 71.77}}","{4: {'depth': 0.12}, 2: {'drive_db': 19.7}}",0.10946445177321905
"{0: {'rate_hz': 56.28}, 5: {'wet_level': 0.71}, 4: {'depth': 0.49}, 1: {'delay_seconds': 0.85}, 3: {'gain_db': 11.91}}","{2: {'drive_db': 12.85}, 3: {'gain_db': 37.93}, 4: {'depth': 0.63}, 1: {'delay_seconds': 2.87}}",0.4168875309245216
"{3: {'gain_db': -32.32}, 1: {'delay_seconds': 2.59}, 0: {'rate_hz': 10.18}, 2: {'drive_db': 18.81}}",{0: {'rate_hz': 45.88}},0.15063460253841016
"{4: {'depth': 0.02}, 1: {'delay_seconds': 7.77}, 2: {'drive_db': 39.3}, 5: {'wet_level': 0.37}}","{4: {'depth': 0.35}, 5: {'wet_level': 0.96}, 3: {'gain_db': 39.83}}",0.18168934240362813
"{0: {'rate_hz': 59.49}, 2: {'drive_db': 43.35}, 1: {'delay_seconds': 3.31}, 3: {'gain_db': 36.22}, 5: {'wet_level': 0.68}, 4: {'depth': 0.11}}","{2: {'drive_db': 22.52}, 0: {'rate_hz': 62.45}, 1: {'delay_seconds': 5.94}, 4: {'depth': 0.5}, 5: {'wet_level': 0.44}, 3: {'gain_db': 33.73}}",0.7094315235993837
"{5: {'wet_level': 0.24}, 2: {'drive_db': 22.96}, 1: {'delay_seconds': 0.76}, 3: {'gain_db': 11.82}}","{5: {'wet_level': 0.97}, 4: {'depth': 0.27}, 3: {'gain_db': -24.95}, 0: {'rate_hz': 89.76}}",0.11117058863593798
"{4: {'depth': 0.42}, 5: {'wet_level': 0.88}}","{1: {'delay_seconds': 5.24}, 4: {'depth': 0.95}, 0: {'rate_hz': 37.44}, 3: {'gain_db': 27.44}, 2: {'drive_db': 34.94}}",0.01724137931034484
"{2: {'drive_db': 0.75}, 4: {'depth': 0.58}, 5: {'wet_level': 0.64}, 3: {'gain_db': 5.79}, 0: {'rate_hz': 58.09}, 1: {'delay_seconds': 4.5}}","{3: {'gain_db': 11.73}, 0: {'rate_hz': 22.78}}",0.2142799030371056
{1: {'delay_seconds': 8.44}},{1: {'delay_seconds': 0.64}},0.07582938388625593
{0: {'rate_hz': 22.21}},"{3: {'gain_db': -9.28}, 5: {'wet_level': 0.33}}",0.0
"{5: {'wet_level': 0.43}, 4: {'depth': 0.64}}","{2: {'drive_db': 12.31}, 0: {'rate_hz': 49.3}, 4: {'depth': 0.08}}",0.04166666666666663
"{4: {'depth': 0.6}, 1: {'delay_seconds': 0.7}, 2: {'drive_db': 21.16}}",{2: {'drive_db': 41.36}},0.09986130374479887
"{1: {'delay_seconds': 8.74}, 0: {'rate_hz': 94.15}, 2: {'drive_db': 23.33}, 3: {'gain_db': -16.99}, 5: {'wet_level': 0.39}}","{3: {'gain_db': 39.75}, 0: {'rate_hz': 10.57}, 5: {'wet_level': 0.8}}",0.11862888441603653
"{2: {'drive_db': 48.08}, 1: {'delay_seconds': 2.53}, 0: {'rate_hz': 25.04}}","{2: {'drive_db': 42.25}, 4: {'depth': 0.76}, 3: {'gain_db': -2.34}}",0.2929145867997781
"{0: {'rate_hz': 59.17}, 4: {'depth': 0.7}, 1: {'delay_seconds': 1.79}, 5: {'wet_level': 0.89}}","{5: {'wet_level': 0.96}, 1: {'delay_seconds': 8.01}}",0.29093391178201433
{0: {'rate_hz': 85.7}},"{3: {'gain_db': 11.48}, 0: {'rate_hz': 59.36}, 2: {'drive_db': 7.47}, 1: {'delay_seconds': 2.31}}",0.1731621936989498
"{1: {'delay_seconds': 9.14}, 5: {'wet_level': 0.13}, 0: {'rate_hz': 23.86}, 3: {'gain_db': 21.23}, 4: {'depth': 0.64}}",{3: {'gain_db': -35.25}},0.041415134072722175
"{3: {'gain_db': -14.77}, 0: {'rate_hz': 5.98}, 5: {'wet_level': 0.97}, 4: {'depth': 0.72}, 1: {'delay_seconds': 1.22}}",{1: {'delay_seconds': 1.21}},0.19977220956719818
"{4: {'depth': 0.54}, 1: {'delay_seconds': 8.32}, 0: {'rate_hz': 84.98}, 5: {'wet_level': 0.93}, 3: {'gain_db': 15.31}}","{1: {'delay_seconds': 9.92}, 2: {'drive_db': 49.27}, 3: {'gain_db': 18.06}, 0: {'rate_hz': 77.4}}",0.535277594912508
"{3: {'gain_db': -38.85}, 5: {'wet_level': 0.87}}","{2: {'drive_db': 22.8}, 3: {'gain_db': 47.77}, 0: {'rate_hz': 50.08}, 4: {'depth': 0.22}}",0.006274620146313997
"{2: {'drive_db': 2.7}, 1: {'delay_seconds': 8.17}}","{5: {'wet_level': 0.34}, 1: {'delay_seconds': 9.07}, 2: {'drive_db': 40.56}, 4: {'depth': 0.27}, 3: {'gain_db': -36.81}}",0.21788360965839548
"{2: {'drive_db': 23.49}, 1: {'delay_seconds': 5.98}}","{0: {'rate_hz': 64.81}, 3: {'gain_db': -47.72}, 5: {'wet_level': 0.67}, 1: {'delay_seconds': 7.21}, 4: {'depth': 0.86}, 2: {'drive_db': 25.64}}",0.285535485021323
"{2: {'drive_db': 2.04}, 4: {'depth': 0.65}, 5: {'wet_level': 0.9}}","{5: {'wet_level': 0.94}, 0: {'rate_hz': 94.8}, 4: {'depth': 0.26}, 2: {'drive_db': 2.71}}",0.5853963951441016
"{1: {'delay_seconds': 0.9}, 4: {'depth': 0.78}, 2: {'drive_db': 31.17}, 5: {'wet_level': 0.78}}","{1: {'delay_seconds': 8.97}, 2: {'drive_db': 31.74}, 3: {'gain_db': 6.9}, 5: {'wet_level': 0.76}, 0: {'rate_hz': 24.74}, 4: {'depth': 0.89}}",0.4880388887126134
"{4: {'depth': 0.11}, 3: {'gain_db': 24.28}}","{2: {'drive_db': 29.28}, 0: {'rate_hz': 47.32}, 1: {'delay_seconds': 3.93}, 5: {'wet_level': 0.92}, 4: {'depth': 0.95}, 3: {'gain_db': 22.09}}",0.17111612302069906
"{2: {'drive_db': 20.76}, 1: {'delay_seconds': 9.95}, 5: {'wet_level': 0.44}}","{5: {'wet_level': 0.74}, 2: {'drive_db': 16.69}, 1: {'delay_seconds': 7.82}, 4: {'depth': 0.67}}",0.527755619017503
"{4: {'depth': 0.57}, 3: {'gain_db': 28.52}, 0: {'rate_hz': 22.44}}","{2: {'drive_db': 38.04}, 3: {'gain_db': 16.15}, 1: {'delay_seconds': 4.72}}",0.2808201732042791
"{3: {'gain_db': 31.47}, 2: {'drive_db': 38.2}, 0: {'rate_hz': 60.72}, 5: {'wet_level': 0.54}, 1: {'delay_seconds': 2.6}, 4: {'depth': 0.95}}","{0: {'rate_hz': 35.93}, 2: {'drive_db': 10.5}, 1: {'delay_seconds': 6.84}, 3: {'gain_db': -48.58}, 4: {'depth': 0.15}, 5: {'wet_level': 0.34}}",0.34976379583340145
"{5: {'wet_level': 0.01}, 2: {'drive_db': 18.93}, 4: {'depth': 0.12}, 1: {'delay_seconds': 1.89}, 3: {'gain_db': -14.35}, 0: {'rate_hz': 41.95}}","{2: {'drive_db': 33.88}, 4: {'depth': 0.94}}",0.09783504501077721
{0: {'rate_hz': 49.95}},"{2: {'drive_db': 26.7}, 1: {'delay_seconds': 1.29}, 5: {'wet_level': 0.49}, 3: {'gain_db': 30.2}, 0: {'rate_hz': 8.43}}",0.03408591408591406
"{4: {'depth': 0.64}, 1: {'delay_seconds': 4.74}, 3: {'gain_db': -2.38}, 2: {'drive_db': 15.74}, 0: {'rate_hz': 38.45}}","{0: {'rate_hz': 65.86}, 3: {'gain_db': 28.64}, 5: {'wet_level': 0.75}, 2: {'drive_db': 3.61}, 1: {'delay_seconds': 7.7}}",0.40913307591195086
{2: {'drive_db': 28.23}},{1: {'delay_seconds': 4.52}},0.0
"{0: {'rate_hz': 12.32}, 5: {'wet_level': 0.53}, 1: {'delay_seconds': 6.17}, 2: {'drive_db': 32.01}, 4: {'depth': 0.77}}","{3: {'gain_db': -3.17}, 1: {'delay_seconds': 8.11}, 5: {'wet_level': 0.92}}",0.18994526161279476
"{5: {'wet_level': 0.7}, 4: {'depth': 0.7}}","{2: {'drive_db': 48.4}, 3: {'gain_db': -20.56}}",0.0
"{5: {'wet_level': 0.26}, 4: {'depth': 0.53}, 3: {'gain_db': -39.18}, 1: {'delay_seconds': 1.5}, 2: {'drive_db': 23.43}}",{2: {'drive_db': 17.91}},0.1584493789988709
"{3: {'gain_db': 9.19}, 1: {'delay_seconds': 8.22}, 2: {'drive_db': 32.64}, 0: {'rate_hz': 38.65}, 5: {'wet_level': 0.98}}","{1: {'delay_seconds': 8.9}, 4: {'depth': 0.96}, 0: {'rate_hz': 18.94}, 5: {'wet_level': 0.41}}",0.40287417849369866
"{0: {'rate_hz': 56.26}, 2: {'drive_db': 10.29}}","{3: {'gain_db': 28.63}, 0: {'rate_hz': 14.04}, 2: {'drive_db': 20.91}, 1: {'delay_seconds': 1.46}, 4: {'depth': 0.56}, 5: {'wet_level': 0.79}}",0.16368611704916336
{0: {'rate_hz': 23.94}},"{3: {'gain_db': -35.25}, 2: {'drive_db': 27.16}, 4: {'depth': 0.88}, 0: {'rate_hz': 75.59}, 1: {'delay_seconds': 8.85}}",0.06418616881409414
